Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
NM,Hex,5,7,% shift to the right,Ralph Nader:	,,,Al Gore,A,,Right,0,ü,47.9,-1.3,13288,5,266,AL GORE,George W. Bush,48.4%,286783,50992335,3.5,6,3.6,,,● ,),%), (,RALPH NADER,2.7%,21251,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-7.3,D,-49.2,1,-5,-0.100000000,47.8,5.9,53666,,271,GEORGE W. BUSH,Ralph Nader,47.9%,286417,50455156,West,5,7.2,-0.5,3,,New Mexico,,New Mexico,D,598605,105396627,-47.9,R,2000
HI,Hex,4,7,% shift to the right,Ralph Nader:	,,,Al Gore,B,,Right,0,ü,55.8,-1.1,274,4,266,AL GORE,George W. Bush,48.4%,205286,50992335,-0.5,5,5.9,,,● ,),%), (,RALPH NADER,2.7%,21623,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-25.3,D,-56.9,1,-20,-18.3,37.5,5.9,23902,,271,GEORGE W. BUSH,Ralph Nader,47.9%,137845,50455156,West,7,7.0,-0.5,1,,Hawaii,,Hawaii,D,367951,105396627,-55.8,R,2000
OH,Hex,21,10,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,46.4,-1,35406,,266,AL GORE,George W. Bush,48.4%,2183628,50992335,8,3,2.5,,,● ,),%), (,RALPH NADER,2.7%,117799,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-6.4,D,-47.4,1,0,3.6,50.0,9,490480,21,271,GEORGE W. BUSH,Ralph Nader,47.9%,2350363,50455156,Midwest,3,10.0,-0.5,7,Ohio,,,Ohio,R,4701998,105396627,50,R,2000
MO,Hex,11,10,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,47.1,-0.400000000,85203,,266,AL GORE,George W. Bush,48.4%,1111138,50992335,5.5,4,1.6,,,● ,),%), (,RALPH NADER,2.7%,38515,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-6.3,D,-47.5,1,0,3.3,50.4,9.2,299908,11,271,GEORGE W. BUSH,Ralph Nader,47.9%,1189924,50455156,Midwest,4,9.6,-0.5,5,Missouri,,,Missouri,R,2359892,105396627,50.4,R,2000
ND,Hex,3,21,% shift to the right,Ralph Nader:	,,,Al Gore,H,,Right,0,ü,33.1,-7,-11621,,266,AL GORE,George W. Bush,48.4%,95284,50992335,3.5,2,3.3,,,● ,),%), (,RALPH NADER,2.7%,9486,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",6.8,R,46.9,1,25,27.6,60.7,13.8,49802,3,271,GEORGE W. BUSH,Ralph Nader,47.9%,174852,50455156,Midwest,2,20.8,-0.5,4,North Dakota,,,North Dakota,R,288256,105396627,60.7,R,2000
SD,Hex,3,19,% shift to the right,,,,Al Gore,H,,Right,0,ü,37.6,-5.4,-20529,,266,AL GORE,George W. Bush,48.4%,118804,50992335,4,3,0.0,,,,,,,RALPH NADER,2.7%,,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",3.5,R,46.5,1,20,22.7,60.3,13.8,40157,3,271,GEORGE W. BUSH,Ralph Nader,47.9%,190700,50455156,Midwest,3,19.2,-0.5,4,South Dakota,,,South Dakota,R,316269,105396627,60.3,R,2000
IN,Hex,12,10,% shift to the right,Ralph Nader:	,,,Al Gore,G,,Right,0,ü,41.0,-0.600000000,14556,,266,AL GORE,George W. Bush,48.4%,901980,50992335,7,3,0.8,,,● ,),%), (,RALPH NADER,2.7%,18531,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",5.5,R,47.1,1,15,15.6,56.6,9.5,239143,12,271,GEORGE W. BUSH,Ralph Nader,47.9%,1245836,50455156,Midwest,3,10.1,-0.5,6,Indiana,,,Indiana,R,2199302,105396627,56.6,R,2000
NE,Hex,5,10,% shift to the right,Ralph Nader:	,,,Al Gore,H,,Right,0,ü,33.3,-1.7,-4981,,266,AL GORE,George W. Bush,48.4%,231780,50992335,4.5,4,3.5,,,● ,),%), (,RALPH NADER,2.7%,24540,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",18.7,R,53.7,1,25,28.9,62.2,8.5,70395,5,271,GEORGE W. BUSH,Ralph Nader,47.9%,433862,50455156,Midwest,4,10.2,-0.5,4,Nebraska,,,Nebraska,R,697019,105396627,62.2,R,2000
KS,Hex,6,3,% shift to the right,Ralph Nader:	,,,Al Gore,H,,Right,0,ü,37.2,1.1,11617,,266,AL GORE,George W. Bush,48.4%,399276,50992335,5,5,3.4,,,● ,),%), (,RALPH NADER,2.7%,36086,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",18.2,R,54.3,1,20,20.8,58.0,3.7,39087,6,271,GEORGE W. BUSH,Ralph Nader,47.9%,622332,50455156,Midwest,5,2.6,-0.5,4,Kansas,,,Kansas,R,1072218,105396627,58,R,2000
NH,Hex,4,11,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,46.8,-2.5,20134,,266,AL GORE,George W. Bush,48.4%,266348,50992335,11,1,3.9,,,● ,),%), (,RALPH NADER,2.7%,22198,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-9.9,D,-49.3,1,0,1.3,48.1,8.7,77027,4,271,GEORGE W. BUSH,Ralph Nader,47.9%,273559,50455156,Northeast,1,11.2,-0.5,11,New Hampshire,,,New Hampshire,R,569081,105396627,48.1,R,2000
KY,Hex,8,16,% shift to the right,Ralph Nader:	,,,Al Gore,G,,Right,0,ü,41.4,-4.4,2284,,266,AL GORE,George W. Bush,48.4%,638898,50992335,6.5,4,1.5,,,● ,),%), (,RALPH NADER,2.7%,23192,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-0.900000000,D,-45.8,1,15,15.1,56.5,11.6,249209,8,271,GEORGE W. BUSH,Ralph Nader,47.9%,872492,50455156,South,4,16.0,-0.5,6,Kentucky,,,Kentucky,R,1544187,105396627,56.5,R,2000
WV,Hex,5,21,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,45.6,-5.9,-32315,,266,AL GORE,George W. Bush,48.4%,295497,50992335,7.5,4,1.6,,,● ,),%), (,RALPH NADER,2.7%,10680,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-14.7,D,-51.5,1,5,6.3,51.9,15.1,102529,5,271,GEORGE W. BUSH,Ralph Nader,47.9%,336475,50455156,South,4,21.0,-0.5,7,West Virginia,,,West Virginia,R,648124,105396627,51.9,R,2000
AR,Hex,6,22,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,45.9,-7.8,-52403,,266,AL GORE,George W. Bush,48.4%,422768,50992335,6,5,1.5,,,● ,),%), (,RALPH NADER,2.7%,13421,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-16.9,D,-53.7,1,5,5.4,51.3,14.5,147524,6,271,GEORGE W. BUSH,Ralph Nader,47.9%,472940,50455156,South,5,22.3,-0.5,5,Arkansas,,,Arkansas,R,921781,105396627,51.3,R,2000
TN,Hex,11,6,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,47.3,-0.700000000,72574,,266,AL GORE,George W. Bush,48.4%,981720,50992335,7,5,1.0,,,● ,),%), (,RALPH NADER,2.7%,19781,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-2.4,D,-48,1,0,3.8,51.1,5.5,198419,11,271,GEORGE W. BUSH,Ralph Nader,47.9%,1061949,50455156,South,5,6.2,-0.5,6,Tennessee,,,Tennessee,R,2076181,105396627,51.1,R,2000
LA,Hex,9,20,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,44.9,-7.1,-135493,,266,AL GORE,George W. Bush,48.4%,792344,50992335,5.5,6,1.2,,,● ,),%), (,RALPH NADER,2.7%,20473,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-12.1,D,-52,1,5,7.7,52.6,12.7,215285,9,271,GEORGE W. BUSH,Ralph Nader,47.9%,927871,50455156,South,6,19.8,-0.5,5,Louisiana,,,Louisiana,R,1765656,105396627,52.6,R,2000
FL,Hex,25,6,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,48.8,0.800000000,365383,,266,AL GORE,George W. Bush,48.4%,2912253,50992335,8.5,8,1.6,,,● ,),%), (,RALPH NADER,2.7%,97488,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-5.7,D,-48,1,0,0,48.8,6.5,668254,25,271,GEORGE W. BUSH,Ralph Nader,47.9%,2912790,50455156,South,7,5.7,-0.5,9,Florida,,,Florida,R,5963110,105396627,48.8,R,2000
VA,Hex,13,6,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,44.4,-0.700000000,126230,,266,AL GORE,George W. Bush,48.4%,1217290,50992335,8,5,2.2,,,● ,),%), (,RALPH NADER,2.7%,59398,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",2,R,47.1,1,5,8.1,52.5,5.4,299140,13,271,GEORGE W. BUSH,Ralph Nader,47.9%,1437490,50455156,South,4,6.1,-0.5,8,Virginia,,,Virginia,R,2739447,105396627,52.5,R,2000
NC,Hex,14,8,% shift to the right,,,,Al Gore,G,,Right,0,ü,43.2,-0.800000000,149843,,266,AL GORE,George W. Bush,48.4%,1257692,50992335,9,5,0.0,,,,,,,RALPH NADER,2.7%,,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",4.7,R,48.7,1,10,12.8,56.0,7.3,405225,14,271,GEORGE W. BUSH,Ralph Nader,47.9%,1631163,50455156,South,5,8.1,-0.5,7,North Carolina,,,North Carolina,R,2911262,105396627,56,R,2000
SC,Hex,8,10,% shift to the right,Ralph Nader:	,,,Al Gore,G,,Right,0,ü,40.9,-3.1,59278,,266,AL GORE,George W. Bush,48.4%,565561,50992335,8.5,6,1.5,,,● ,),%), (,RALPH NADER,2.7%,20200,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",5.8,R,49.8,1,15,15.9,56.8,7,212479,8,271,GEORGE W. BUSH,Ralph Nader,47.9%,785937,50455156,South,5,10.1,-0.5,8,South Carolina,,,South Carolina,R,1382717,105396627,56.8,R,2000
OK,Hex,8,14,% shift to the right,,,,Al Gore,H,,Right,0,ü,38.4,-2,-13829,,266,AL GORE,George W. Bush,48.4%,474276,50992335,4.5,6,0.0,,,,,,,RALPH NADER,2.7%,,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",7.9,R,48.3,1,20,21.9,60.3,12,162022,8,271,GEORGE W. BUSH,Ralph Nader,47.9%,744337,50455156,South,6,14.0,-0.5,4,Oklahoma,,,Oklahoma,R,1234229,105396627,60.3,R,2000
MS,Hex,7,12,% shift to the right,Ralph Nader:	,,,Al Gore,G,,Right,0,ü,40.7,-3.4,10592,,266,AL GORE,George W. Bush,48.4%,404614,50992335,6.5,6,0.8,,,● ,),%), (,RALPH NADER,2.7%,8122,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",5.1,R,49.2,1,15,16.9,57.6,8.4,133006,7,271,GEORGE W. BUSH,Ralph Nader,47.9%,572844,50455156,South,6,11.8,-0.5,6,Mississippi,,,Mississippi,R,994184,105396627,57.6,R,2000
AL,Hex,9,8,% shift to the right,Ralph Nader:	,,,Al Gore,G,,Right,0,ü,41.6,-1.6,30446,,266,AL GORE,George W. Bush,48.4%,692611,50992335,7.5,6,1.1,,,● ,),%), (,RALPH NADER,2.7%,18323,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",6.9,R,50.1,1,10,14.9,56.5,6.4,172129,9,271,GEORGE W. BUSH,Ralph Nader,47.9%,941173,50455156,South,6,8.0,-0.5,7,Alabama,,,Alabama,R,1666272,105396627,56.5,R,2000
GA,Hex,13,11,% shift to the right,Ralph Nader:	,,,Al Gore,G,,Right,0,ü,43.0,-2.8,62381,,266,AL GORE,George W. Bush,48.4%,1116230,50992335,8,7,0.5,,,● ,),%), (,RALPH NADER,2.7%,13273,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",1.2,R,47,1,10,11.7,54.7,7.7,338877,13,271,GEORGE W. BUSH,Ralph Nader,47.9%,1419720,50455156,South,6,10.5,-0.5,8,Georgia,,,Georgia,R,2596645,105396627,54.7,R,2000
TX,Hex,32,16,% shift to the right,Ralph Nader:	,,,Al Gore,H,,Right,0,ü,38.0,-5.8,-25937,,266,AL GORE,George W. Bush,48.4%,2433746,50992335,4,7,2.2,,,● ,),%), (,RALPH NADER,2.7%,137994,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",5,R,48.8,1,20,21.3,59.3,10.5,1063472,32,271,GEORGE W. BUSH,Ralph Nader,47.9%,3799639,50455156,South,7,16.3,-0.5,4,Texas,,,Texas,R,6407637,105396627,59.3,R,2000
NV,Hex,4,5,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,46.0,2.1,76004,,266,AL GORE,George W. Bush,48.4%,279978,50992335,2.5,4,2.5,,,● ,),%), (,RALPH NADER,2.7%,15008,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-1,D,-43.9,1,0,3.5,49.5,6.6,102331,4,271,GEORGE W. BUSH,Ralph Nader,47.9%,301575,50455156,West,3,4.5,-0.5,2,Nevada,,,Nevada,R,608970,105396627,49.5,R,2000
AZ,Hex,8,9,% shift to the right,Ralph Nader:	,,,Al Gore,F,,Right,0,ü,44.7,-1.8,32053,,266,AL GORE,George W. Bush,48.4%,685341,50992335,3,5,3.0,,,● ,),%), (,RALPH NADER,2.7%,45645,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",-2.2,D,-46.5,1,5,6.3,51.0,6.7,159579,8,271,GEORGE W. BUSH,Ralph Nader,47.9%,781652,50455156,West,5,8.5,-0.5,2,Arizona,,,Arizona,R,1532016,105396627,51,R,2000
AK,Hex,3,13,% shift to the right,Ralph Nader:	,,,Al Gore,I,,Right,0,ü,27.7,-5.6,-1376,,266,AL GORE,George W. Bush,48.4%,79004,50992335,0.5,0,10.1,,,● ,),%), (,RALPH NADER,2.7%,28747,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",17.5,R,50.8,1,30,30.9,58.6,7.8,44652,3,271,GEORGE W. BUSH,Ralph Nader,47.9%,167398,50455156,West,0,13.4,-0.5,0,Alaska,,,Alaska,R,285560,105396627,58.6,R,2000
MT,Hex,3,22,% shift to the right,Ralph Nader:	,,,Al Gore,H,,Right,0,ü,33.4,-7.9,-30796,,266,AL GORE,George W. Bush,48.4%,137126,50992335,2.5,2,5.9,,,● ,),%), (,RALPH NADER,2.7%,24437,2882738,  ,"The election of 2000 was a contest between Republican candidate George W. Bush, then-governor of Texas and son of former president George H. W. Bush (1989–1993), and Democratic candidate Al Gore, then-Vice President. Bush narrowly won the November 7 election, with 271 electoral votes to Gore's 266 (with one elector abstaining in the official tally). The election was noteworthy for a controversy over the awarding of Florida's 25 electoral votes, the subsequent recount process in that state, and the unusual event of the winning candidate having received fewer popular votes than the runner-up. It was the closest election since 1876 and only the fourth election in which the electoral vote did not reflect the popular vote.",2.8,R,44.1,1,25,25,58.4,14.3,60526,3,271,GEORGE W. BUSH,Ralph Nader,47.9%,240178,50455156,West,2,22.2,-0.5,3,Montana,,,Montana,R,410997,105396627,58.4,R,2000
