Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
OH,Hex,25,19,% shift to the right,,,,George McGovern,H,,Right,0,ü,38.1,-4.8,-141697,,17,GEORGE McGOVERN,Richard Nixon,37.5%,1558889,29170383,8,3,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",2.3,R,45.2,1,20,21.5,59.6,14.4,650813,25,520,RICHARD NIXON, ,60.7%,2441827,47169911,Midwest,3,19.2,-0.5,7,Ohio,,,Ohio,R,4094787,77718554,59.6,R,1972
NE,Hex,5,13,% shift to the right,,,,George McGovern,J,,Right,0,ü,29.5,-2.3,-793,,17,GEORGE McGOVERN,Richard Nixon,37.5%,169991,29170383,4.5,4,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",28,R,59.8,1,40,41,70.5,10.7,85135,5,520,RICHARD NIXON, ,60.7%,406298,47169911,Midwest,4,13.0,-0.5,4,Nebraska,,,Nebraska,R,576289,77718554,70.5,R,1972
MO,Hex,12,23,% shift to the right,,,,George McGovern,H,,Right,0,ü,37.6,-6.1,-94297,,17,GEORGE McGOVERN,Richard Nixon,37.5%,697147,29170383,5.5,4,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",1.2,R,44.9,1,20,24.6,62.2,17.3,341920,12,520,RICHARD NIXON, ,60.7%,1153852,47169911,Midwest,4,23.4,-0.5,5,Missouri,,,Missouri,R,1855803,77718554,62.2,R,1972
KS,Hex,7,18,% shift to the right,,,,George McGovern,I,,Right,0,ü,29.5,-5.2,-32709,,17,GEORGE McGOVERN,Richard Nixon,37.5%,270287,29170383,5,5,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",20.1,R,54.8,1,35,38.2,67.7,12.9,141138,7,520,RICHARD NIXON, ,60.7%,619812,47169911,Midwest,5,18.1,-0.5,4,Kansas,,,Kansas,R,916095,77718554,67.7,R,1972
ME,Hex,4,35,% shift to the right,,,,George McGovern,H,,Right,0,ü,38.5,-16.8,-56728,,17,GEORGE McGOVERN,Richard Nixon,37.5%,160584,29170383,11.5,0,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",-12.2,D,-55.3,1,20,23,61.5,18.4,87204,4,520,RICHARD NIXON, ,60.7%,256458,47169911,Northeast,0,35.2,-0.5,11,Maine,,,Maine,R,417042,77718554,61.5,R,1972
NY,Hex,41,23,% shift to the right,,,,George McGovern,G,,Right,0,ü,41.2,-8.5,-427386,,17,GEORGE McGOVERN,Richard Nixon,37.5%,2951084,29170383,9.5,2,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",-5.400000000,D,-49.7,1,15,17.3,58.5,14.2,1184846,41,520,RICHARD NIXON, ,60.7%,4192778,47169911,Northeast,2,22.7,-0.5,9,New York,,,New York,R,7165919,77718554,58.5,R,1972
RI,Hex,4,38,% shift to the right,,,,George McGovern,F,,Right,0,ü,46.8,-17.2,-51873,,17,GEORGE McGOVERN,Richard Nixon,37.5%,194645,29170383,11.5,2,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",-32.2,D,-64,1,5,6.2,53.0,21.2,98024,4,520,RICHARD NIXON, ,60.7%,220383,47169911,Northeast,2,38.4,-0.5,10,Rhode Island,,,Rhode Island,R,415808,77718554,53,R,1972
PA,Hex,27,24,% shift to the right,,,,George McGovern,H,,Right,0,ü,39.1,-8.5,-462454,,17,GEORGE McGOVERN,Richard Nixon,37.5%,1796951,29170383,9,3,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",-3.6,D,-47.6,1,20,20,59.1,15.1,624504,27,520,RICHARD NIXON, ,60.7%,2714521,47169911,Northeast,3,23.6,-0.5,8,Pennsylvania,,,Pennsylvania,R,4592106,77718554,59.1,R,1972
CT,Hex,8,24,% shift to the right,,,,George McGovern,G,,Right,0,ü,40.1,-9.4,-66063,,17,GEORGE McGOVERN,Richard Nixon,37.5%,555498,29170383,11,3,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",-5.2,D,-49.5,1,15,18.5,58.6,14.3,254042,8,520,RICHARD NIXON, ,60.7%,810763,47169911,Northeast,3,23.7,-0.5,10,Connecticut,,,Connecticut,R,1384277,77718554,58.6,R,1972
VT,Hex,3,17,% shift to the right,,,,George McGovern,H,,Right,0,ü,36.5,-7,-2081,,17,GEORGE McGOVERN,Richard Nixon,37.5%,68174,29170383,10,1,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",9.3,R,52.8,1,25,26.2,62.7,9.900000000,32007,3,520,RICHARD NIXON, ,60.7%,117149,47169911,Northeast,1,16.9,-0.5,10,Vermont,,,Vermont,R,186947,77718554,62.7,R,1972
NH,Hex,4,21,% shift to the right,,,,George McGovern,H,,Right,0,ü,34.9,-9,-14154,,17,GEORGE McGOVERN,Richard Nixon,37.5%,116435,29170383,11,1,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",8.2,R,52.1,1,25,29.1,64.0,11.9,58821,4,520,RICHARD NIXON, ,60.7%,213724,47169911,Northeast,1,20.9,-0.5,11,New Hampshire,,,New Hampshire,R,334055,77718554,64,R,1972
NJ,Hex,17,23,% shift to the right,,,,George McGovern,H,,Right,0,ü,36.8,-7.2,-161995,,17,GEORGE McGOVERN,Richard Nixon,37.5%,1102211,29170383,10,3,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",2.1,R,46.1,1,20,24.8,61.6,15.5,520035,17,520,RICHARD NIXON, ,60.7%,1845502,47169911,Northeast,3,22.7,-0.5,9,New Jersey,,,New Jersey,R,2997229,77718554,61.6,R,1972
DE,Hex,3,17,% shift to the right,,,,George McGovern,H,,Right,0,ü,39.2,-2.4,3089,,17,GEORGE McGOVERN,Richard Nixon,37.5%,92283,29170383,9.5,4,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",3.5,R,45.1,1,20,20.4,59.6,14.5,43643,3,520,RICHARD NIXON, ,60.7%,140357,47169911,Northeast,5,16.9,-0.5,9,Delaware,,,Delaware,R,235516,77718554,59.6,R,1972
WV,Hex,6,36,% shift to the right,,,,George McGovern,H,,Right,0,ü,36.4,-13.2,-96656,,17,GEORGE McGOVERN,Richard Nixon,37.5%,277435,29170383,7.5,4,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",-8.8,D,-49.6,1,25,27.2,63.6,22.8,177409,6,520,RICHARD NIXON, ,60.7%,484964,47169911,South,4,36.0,-0.5,7,West Virginia,,,West Virginia,R,762399,77718554,63.6,R,1972
MD,Hex,10,26,% shift to the right,,,,George McGovern,H,,Right,0,ü,37.4,-6.2,-32529,,17,GEORGE McGOVERN,Richard Nixon,37.5%,505781,29170383,8.5,4,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",-1.7,D,-43.6,1,20,23.9,61.3,19.4,311310,10,520,RICHARD NIXON, ,60.7%,829305,47169911,South,4,25.6,-0.5,9,Maryland,,,Maryland,R,1353812,77718554,61.3,R,1972
TX,Hex,26,34,% shift to the right,,,,George McGovern,I,,Right,0,ü,33.3,-7.8,-112515,,17,GEORGE McGOVERN,Richard Nixon,37.5%,1154289,29170383,4,7,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",-1.2,D,-41.1,1,30,32.9,66.2,26.3,1071052,26,520,RICHARD NIXON, ,60.7%,2298896,47169911,South,7,34.1,-0.5,4,Texas,,,Texas,R,3471281,77718554,66.2,R,1972
