Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
DC,Hex,3,2,% shift to the right,,,ü,Barack Obama ,E,,Right,0,,90.9,-1.600000000,21270,3,332,BARACK OBAMA ,Mitt Romney,51.1%,267070,65899660,12,5,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-86,D,-92.5,1,-85,-83.6,7.3,0.8,4014,,206,MITT ROMNEY, ,47.2%,21381,60932152,Northeast,4,2.4,-0.5,10,,Dist. of Col.,,Dist. of Col.,D,293764,129067662,-90.9,D,2012
DE,Hex,3,6,% shift to the right,,,ü,Barack Obama ,B,,Right,0,,58.6,-3.3,-12875,3,332,BARACK OBAMA ,Mitt Romney,51.1%,242584,65899660,9.5,4,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-25,D,-61.9,1,-20,-18.6,40.0,3.1,13110,,206,MITT ROMNEY, ,47.2%,165484,60932152,Northeast,5,6.4,-0.5,9,,Delaware,,Delaware,D,413921,129067662,-58.6,D,2012
MD,Hex,10,1,% shift to the left,,,ü,Barack Obama ,C,,Left,0,,62.0,0.100000000,48377,10,332,BARACK OBAMA ,Mitt Romney,51.1%,1677844,65899660,8.5,4,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-25.4,D,-61.9,1,-30,-26.1,35.9,-0.600000000,12007,,206,MITT ROMNEY, ,47.2%,971869,60932152,South,4,-0.7,0.5,9,,Maryland,,Maryland,D,2707327,129067662,-62,D,2012
VA,Hex,13,2,% shift to the right,,,ü,Barack Obama ,A,,Right,0,,51.2,-1.4,12288,13,332,BARACK OBAMA ,Mitt Romney,51.1%,1971820,65899660,8,5,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-6.3,D,-52.6,1,-5,-3.900000000,47.3,1.000000000,97517,,206,MITT ROMNEY, ,47.2%,1822522,60932152,South,4,2.4,-0.5,8,,Virginia,,Virginia,D,3854490,129067662,-51.2,D,2012
FL,Hex,29,2,% shift to the right,,,ü,Barack Obama ,A,,Right,0,,50.0,-1,-44318,29,332,BARACK OBAMA ,Mitt Romney,51.1%,4237756,65899660,8.5,8,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-2.8,D,-51,1,-5,-0.900000000,49.1,0.900000000,117823,,206,MITT ROMNEY, ,47.2%,4163447,60932152,South,7,1.9,-0.5,9,,Florida,,Florida,D,8474179,129067662,-50,D,2012
WA,Hex,12,2,% shift to the right,,,ü,Barack Obama ,B,,Right,0,,56.2,-1.500000000,4548,12,332,BARACK OBAMA ,Mitt Romney,51.1%,1755396,65899660,1.5,2,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-17.2,D,-57.7,1,-15,-14.9,41.3,0.800000000,61454,,206,MITT ROMNEY, ,47.2%,1290670,60932152,West,2,2.3,-0.5,1,,Washington,,Washington,D,3125516,129067662,-56.2,D,2012
OR,Hex,7,4,% shift to the right,,,ü,Barack Obama ,B,,Right,0,,54.2,-2.500000000,-66803,7,332,BARACK OBAMA ,Mitt Romney,51.1%,970488,65899660,1.5,4,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-16.3,D,-56.7,1,-15,-12.1,42.1,1.7,15700,,206,MITT ROMNEY, ,47.2%,754175,60932152,West,3,4.2,-0.5,1,,Oregon,,Oregon,D,1789270,129067662,-54.2,D,2012
NV,Hex,6,6,% shift to the right,,,ü,Barack Obama ,A,,Right,0,,52.4,-2.7,-2363,6,332,BARACK OBAMA ,Mitt Romney,51.1%,531373,65899660,2.5,4,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-12.4,D,-55.1,1,-10,-6.7,45.7,3.000000000,50740,,206,MITT ROMNEY, ,47.2%,463567,60932152,West,3,5.7,-0.5,2,,Nevada,,Nevada,D,1014918,129067662,-52.4,D,2012
CO,Hex,9,4,% shift to the right,,,ü,Barack Obama ,A,,Right,0,,51.5,-2.2,34525,9,332,BARACK OBAMA ,Mitt Romney,51.1%,1323101,65899660,3.5,4,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-9,D,-53.7,1,-10,-5.4,46.1,1.4,111654,,206,MITT ROMNEY, ,47.2%,1185243,60932152,West,4,3.6,-0.5,3,,Colorado,,Colorado,D,2569520,129067662,-51.5,D,2012
CA,Hex,55,1,% shift to the right,,,ü,Barack Obama ,C,,Right,0,,60.2,-0.800000000,-420188,55,332,BARACK OBAMA ,Mitt Romney,51.1%,7854285,65899660,2,5,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-24,D,-61,1,-25,-23.1,37.1,0.100000000,-171823,,206,MITT ROMNEY, ,47.2%,4839958,60932152,West,4,0.9,-0.5,1,,California,,California,D,13038547,129067662,-60.2,D,2012
NM,Hex,5,5,% shift to the right,,,ü,Barack Obama ,B,,Right,0,,53.0,-3.900000000,-57087,5,332,BARACK OBAMA ,Mitt Romney,51.1%,415335,65899660,3.5,6,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-15.1,D,-56.9,1,-15,-10.2,42.8,1,-11044,,206,MITT ROMNEY, ,47.2%,335788,60932152,West,5,4.9,-0.5,3,,New Mexico,,New Mexico,D,783758,129067662,-53,D,2012
HI,Hex,4,3,% shift to the right,,,ü,Barack Obama ,E,,Right,0,,70.5,-1.3,-19213,4,332,BARACK OBAMA ,Mitt Romney,51.1%,306658,65899660,-0.5,5,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-45.2,D,-71.8,1,-45,-42.7,27.8,1.2,449,,206,MITT ROMNEY, ,47.2%,121015,60932152,West,7,2.5,-0.5,1,,Hawaii,,Hawaii,D,434697,129067662,-70.5,D,2012
IN,Hex,11,11,% shift to the right,,,ü,Barack Obama ,G,,Right,0,,43.9,-6,-221152,,332,BARACK OBAMA ,Mitt Romney,51.1%,1152887,65899660,7,3,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-1,D,-49.9,1,10,10.2,54.1,5.2,74895,11,206,MITT ROMNEY, ,47.2%,1420543,60932152,Midwest,3,11.2,-0.5,6,Indiana,,,Indiana,R,2624534,129067662,54.1,D,2012
